series,timestamp,value
"all",1785501901,"19.780909091001362"
"all",1785501906,"19.282727272715427"
"all",1785501911,"18.441818181806326"
"all",1785501916,"17.600000000008475"
"all",1785501921,"16.70818181820638"
"all",1785501926,"16.760000000009335"
"all",1785501931,"17.477272727315064"
"all",1785501936,"18.399090909081607"
"all",1785501941,"19.03818181823854"
"all",1785501946,"19.84999999998731"
"all",1785501951,"20.399999999949202"
"all",1785501956,"21.07545454541898"
"all",1785501961,"22.179999999955978"
"all",1785501966,"23.8290909090799"
"all",1785501971,"25.61090909088537"
"all",1785501976,"27.466363636353485"
"all",1785501981,"28.31909090907059"
"all",1785501986,"28.971818181855436"
"all",1785501991,"29.320909090890467"
"all",1785501996,"29.551818181824117"
"all",1785502001,"29.53090909087438"
"all",1785502006,"29.517272727331147"
"all",1785502011,"29.6718181817877"
"all",1785502016,"29.248181818243623"
"all",1785502021,"27.885454545496035"
